EntryID,Source,Year,Month,Day,Asking Price,Real Price,Street,No,Street2,No2,Size,Revenu,brut,net,Price,SalesPrice,yield,yields,Charges,CreditF,Credit,Annuite,CreditFonc,InitMiseAPrix,Comment,Type,"Date 
Completed"
5120,Figaro,1903,4,28,0,0,Duhesme,44,,46,1.155,3369,0,,80000,,0.0421125,,,0,,,0,,,,Madagascar
5121,Figaro,1903,4,30,0,0,Taitbout,63,,,725,42923,1,,400000,,0.1073075,,,0,,,0,,,,Madagascar
5122,Figaro,1903,4,30,0,0,Seine,6,,,535,34275,1,,390000,,0.087884615,,,0,,,0,,,,Madagascar
5123,Figaro,1903,5,2,0,0,Rouselet,1,,,400,9620,1,,100000,,0.0962,,,0,,,0,,,,Madagascar
5124,Figaro,1903,5,2,0,0,Vincennes,20,,,358,7050,1,,40000,,0.17625,,,0,,,0,,,,Madagascar
5125,Figaro,1903,5,3,0,0,Duhesme,45,,47,856,3100,0,,60000,,0.051666667,,,0,,,0,,,,Madagascar
5126,Figaro,1903,5,7,0,0,Sainte George,8,,,282,20755,0,,250000,,0.08302,,,0,,,0,,,,Madagascar
5127,Figaro,1903,5,7,0,0,Amsterdam,72,,,311,20770,1,,200000,,0.10385,,,0,,,0,,,,Madagascar
5128,Figaro,1903,5,7,0,0,Levis,89,,,,24759,1,,330000,,0.075027273,,,0,,,0,,,,Madagascar
5129,Figaro,1903,5,8,0,0,Cassette,20,,,517,9904,0,,90000,,0.110044444,,,0,,,0,,,,Madagascar
5130,Figaro,1903,5,8,0,0,Paradis,54,,,1100,41465,1,,600000,,0.069108333,,,0,,,0,,,,Madagascar
5131,Figaro,1903,5,8,0,0,Verneuil,31,,,,17055,1,,150000,,0.1137,,,0,,,0,,,,Madagascar
5132,Figaro,1903,5,8,0,0,Flandre,92,,,,3400,1,,30000,,0.113333333,,,0,,,0,,,,Madagascar
5133,Figaro,1903,5,8,0,0,Flandre,94,,,,4430,1,,35000,,0.126571429,,,0,,,0,,,,Madagascar
5134,Figaro,1903,5,9,0,0,Hauteville,89,,,311,22714,0,,280000,,0.081121429,,,0,,,0,,,,Madagascar
5135,Figaro,1903,5,9,0,0,Lemercier,25,,,428,23458,1,,330000,,0.071084848,,,0,,,0,,,,Madagascar
5136,Figaro,1903,5,10,0,0,Boulets,1,,,,7805,1,,70000,,0.1115,,,0,,,0,,,,Madagascar
5137,Figaro,1903,5,10,0,0,Courtois,2,,,,2740,1,,25000,,0.1096,,,0,,,0,,,,Madagascar
5138,Figaro,1903,5,10,0,0,Boulets,3,,,,20280,1,,200000,,0.1014,,,0,,,0,,,,Madagascar
5139,Figaro,1903,5,16,0,0,Saint-Ambroise,11,,,969,10950,1,,160000,,0.0684375,,,0,,,0,,,,Madagascar
5140,Figaro,1903,5,16,0,0,Valois,4,,,509,45400,1,,200000,,0.227,,,0,,,0,,,,Madagascar
5141,Figaro,1903,5,16,0,0,Duperre,32,,,,12000,1,,120000,,0.1,,,0,,,0,,,,Madagascar
5142,Figaro,1903,5,16,0,0,Saint-Mande,15,,,205,1750,1,,150000,,0.011666667,,,0,,,0,,,,Madagascar
5143,Figaro,1903,5,20,0,0,Aubry le Boucher,24,,,413,45900,1,,500000,,0.0918,,,0,,,0,,,,Madagascar
5144,Figaro,1903,5,20,0,0,Desbordes Valmore,48,,,570,9400,1,,95000,,0.098947368,,,0,,,0,,,,Madagascar
5145,Figaro,1903,5,20,0,0,La Tour,90,,,464,10500,1,,95000,,0.110526316,,,0,,,0,,,,Madagascar
5146,Figaro,1903,5,22,0,0,Grange aux Belle,35,,,1.298,26245,1,,275000,,0.095436364,,,0,,,0,,,,Madagascar
5147,Figaro,1903,5,22,0,0,Linné,37,,,,6050,0,,30000,,0.201666667,,,0,,,0,,,,Madagascar
5148,Figaro,1903,5,22,0,0,Maison Dieu,2,,,,3500,0,,40000,,0.0875,,,0,,,0,,,,Madagascar
5149,Figaro,1903,5,22,0,0,Passage Bosquet,20,,22,,5610,0,,50000,,0.1122,,,0,,,0,,,,Madagascar
5150,Figaro,1903,5,23,0,0,Nante,45,,47,,22405,1,,180000,,0.124472222,,,0,,,0,,,,Madagascar
5151,Figaro,1903,5,23,0,0,Parmentier,120,,,,8680,1,,80000,,0.1085,,,0,,,0,,,,Madagascar
5152,Figaro,1903,5,23,0,0,Lafayette,55,,,,38030,0,,400000,,0.095075,,,0,,,0,,,,Madagascar
5153,Figaro,1903,5,24,0,0,Maubege,56,,,370,40899,1,,600000,,0.068165,,,0,,,0,,,,Madagascar
5154,Figaro,1903,5,24,0,0,Notre Dame de Lorette,42,,,253,18159,1,,150000,,0.12106,,,0,,,0,,,,Madagascar
5155,Figaro,1903,5,24,0,0,Lubeck,13,,,,28000,1,,275000,,0.101818182,,,0,,,0,,,,Madagascar
5156,Figaro,1903,5,24,0,0,Sainte Lazare,54,,,518,22194,0,,291725,,0.076078499,,,0,,,0,,,,Madagascar
5157,Figaro,1903,5,27,0,0,Le Peletier,51,,,,37030,1,,490000,,0.075571429,,,0,,,0,,,,Madagascar
5158,Figaro,1903,5,27,0,0,Margeritte,2,,,663,60000,0,,700000,,0.085714286,,,0,,,0,,,,Madagascar
5159,Figaro,1903,5,30,0,0,Rambuteau,55,,,,6884,1,,50000,,0.13768,,,0,,,0,,,,Madagascar
5160,Figaro,1903,5,30,0,0,Froment,8,,,,17622,1,,150000,,0.11748,,,0,,,0,,,,Madagascar
5161,Figaro,1903,6,1,0,0,Copenhague,10,,,429,22444,1,,250000,,0.089776,,,0,,,0,,,,Madagascar
5162,Figaro,1903,6,3,0,0,Vineuse,25,,,,8500,1,,80000,,0.10625,,,0,,,0,,,,Madagascar
5163,Figaro,1903,6,3,0,0,Joulert,10,,,240,19000,1,,200000,,0.095,,,0,,,0,,,,Madagascar
5164,Figaro,1903,6,5,0,0,La Santé,77,,79,,11240,1,,105000,,0.107047619,,,0,,,0,,,,Madagascar
5165,Figaro,1903,6,5,0,0,La Santé,83,,,,3580,1,,30000,,0.119333333,,,0,,,0,,,,Madagascar
5166,Figaro,1903,6,8,0,0,Copereau,14,,16,550,2175,1,,30000,,0.0725,,,0,,,0,,,,Madagascar
5167,Figaro,1903,6,8,0,0,Labat,36,,,195,6726,1,,40000,,0.16815,,,0,,,0,,,,Madagascar
5168,Figaro,1903,6,10,0,0,Salm,15,,,,1050,1,,15000,,0.07,,,0,,,0,,,,Madagascar
5169,Figaro,1903,6,10,0,0,Hoche,9,,,1917,8630,1,,60000,,0.143833333,,,0,,,0,,,,Madagascar
5170,Figaro,1903,6,10,0,0,hoche,9,,,845,380,1,,6000,,0.063333333,,,0,,,0,,,,Madagascar
5171,Figaro,1903,6,10,0,0,hoche,9,,,339,120,1,,2000,,0.06,,,0,,,0,,,,Madagascar
5172,Figaro,1903,6,10,0,0,Danton,28,,,287,100,1,,3000,,0.033333333,,,0,,,0,,,,Madagascar
5173,Figaro,1903,6,10,0,0,Beuret,13,,15,1924,4800,1,,40000,,0.12,,,0,,,0,,,,Madagascar
5174,Figaro,1903,6,10,0,0,Cambronne,98,,100,534,4510,1,,20000,,0.2255,,,0,,,0,,,,Madagascar
5175,Figaro,1903,6,10,0,0,Procession,43,,,743,2500,1,,25000,,0.1,,,0,,,0,,,,Madagascar
5176,Figaro,1903,6,11,0,0,Mozart,22,,,1202,25823,1,,350000,,0.07378,,,0,,,0,,,,Madagascar
5177,Figaro,1903,6,11,0,0,Lourmel,9,,,,5023,1,,50000,,0.10046,,,0,,,0,,,,Madagascar
5178,Figaro,1903,6,12,0,0,Cloîttre notre dame,2,,,325,39404,1,,420000,,0.093819048,,,0,,,0,,,,Madagascar
5179,Figaro,1903,6,14,0,0,Nouvelle,5,,,,20519,0,,150000,,0.136793333,,,0,,,0,,,,Madagascar
5180,Figaro,1903,6,14,0,0,Abel,6,,,418,31300,1,,200000,,0.1565,,,0,,,0,,,,Madagascar
5181,Figaro,1903,6,15,0,0,La Boétie,102,,,295,10725,1,,100000,,0.10725,,,0,,,0,,,,Madagascar
5182,Figaro,1903,6,15,0,0,Montmorency,44,,46,772,43600,1,,600000,,0.072666667,,,0,,,0,,,,Madagascar
5183,Figaro,1903,6,18,0,0,Moines,54,,,164,13789,1,,151725,,0.090881529,,,0,,,0,,,,Madagascar
5184,Figaro,1903,6,18,0,0,Faubourg du Temple,102,,,220,10760,1,,100000,,0.1076,,,0,,,0,,,,Madagascar
5185,Figaro,1903,6,18,0,0,Lepic,24,,,346,6800,0,,145000,,0.046896552,,,0,,,0,,,,Madagascar
5186,Figaro,1903,6,20,0,0,Boulevard Hausseman,37,,,583,78300,1,,750000,,0.1044,,,0,,,0,,,,Madagascar
5187,Figaro,1903,6,20,0,0,Avenue de St Ouen,48,Villa St Michel,1,300,19034,1,,180000,,0.105744444,,,0,,,0,,,,Madagascar
5188,Figaro,1903,6,20,0,0,Rue de l'Eperon ,5,Rue Suger,13,1000,11400,0,,250000,,0.0456,,,0,,,0,,,,Madagascar
5189,Figaro,1903,6,20,0,0,Avenue D'Antin,25,,,919,36600,1,,350058,,0.104554102,,,0,,,0,,,,Madagascar
5190,Figaro,1903,6,20,0,0,Rue de Faubourg du temple,78,,,,21121,0,,225000,,0.093871111,,,0,,,0,,,,Madagascar
5191,Figaro,1903,6,20,0,0,Rue de Ponthieu,12,,,,20820,1,,150000,,0.1388,,,0,,,0,,,,Madagascar
5192,Figaro,1903,6,21,0,0,Rue des coutures St Gervais,3,,,,15475,1,,100000,,0.15475,,,0,,,0,,,,Madagascar
5193,Figaro,1903,6,21,0,0,Rue de Turenne,77,,,,5400,1,,40000,,0.135,,,0,,,0,,,,Madagascar
5194,Figaro,1903,6,24,0,0,Boulevard Voltaire,30,Rue de Malte,12,253,21400,1,,200000,,0.107,,,0,,,0,,,,Madagascar
5195,Figaro,1903,6,24,0,0,Rue Mademoiselle,101_103,,,421,7040,1,,55000,,0.128,,,0,,,0,,,,Madagascar
5196,Figaro,1903,6,25,0,0,Passage Saulnier,22,,,201,1335,1,,12050,,0.110788382,,,0,,,0,,,,Madagascar
5197,Figaro,1903,6,27,0,0,Rue de Medicis,3,,,336,27200,1,,250000,,0.1088,,,0,,,0,,,,Madagascar
5198,Figaro,1903,6,28,0,0,Rue des entrepreneurs,68,Rue de la Rosiere,2,212,7200,1,,50000,,0.144,,,0,,,0,,,,Madagascar
5199,Figaro,1903,6,30,0,0,Avenue Carnot,7,,,,21720,1,,100000,,0.2172,,,0,,,0,,,,Madagascar
5200,Figaro,1903,7,2,0,0,Cite Talma,4,,,,8428,1,,60000,,0.140466667,,,0,,,0,,,,Madagascar
5201,Figaro,1903,7,4,0,0,Rue Pouchet,9,,,342,6180,1,,30000,,0.206,,,0,,,0,,,,Madagascar
5202,Figaro,1903,7,4,0,0,Rue des Pyrenees,161,,,,10335,1,,100000,,0.10335,,,0,,,0,,,,Madagascar
5203,Figaro,1903,7,4,0,0,Rue des Pyrenees,104,,,,11888,1,,100000,,0.11888,,,0,,,0,,,,Madagascar
5204,Figaro,1903,7,4,0,0,Rue St Blaise,60_62,,,,6130,1,,60000,,0.102166667,,,0,,,0,,,,Madagascar
5205,Figaro,1903,7,5,0,0,Rue Saussure,6,,,307,10966,1,,125000,,0.087728,,,0,,,0,,,,Madagascar
5206,Figaro,1903,7,5,0,0,Boulevard Ornano,28,,,,11470,1,,110000,,0.104272727,,,0,,,0,,,,Madagascar
5207,Figaro,1903,7,5,0,0,Rue du Vert Bois,35,,,,7000,0,,70000,,0.1,,,0,,,0,,,,Madagascar
5208,Figaro,1903,7,5,0,0,Rue St Denis,6,,,,1700,1,,12000,,0.141666667,,,0,,,0,,,,Madagascar
5209,Figaro,1903,7,6,0,0,Rue des tanneries,21_23_25,,,739,7230,1,,70000,,0.103285714,,,0,,,0,,,,Madagascar
5210,Figaro,1903,7,6,0,0,Rue Myrrha,65,Rue des Poissonniers,16,,25000,1,,200000,,0.125,,,0,,,0,,,,Madagascar
5211,Figaro,1903,7,6,0,0,Rue de Clery,31,Rue des Poissonniers,4,,23762,1,,250000,,0.095048,,,0,,,0,,,,Madagascar
5212,Figaro,1903,7,9,0,0,Avenue de l'Opera,26,,,755,243040,1,,2800000,,0.0868,,,0,,,0,,,,Madagascar
5213,Figaro,1903,7,9,0,0,Rue St Anne,12,,,674,48482,0,,400000,,0.121205,,,0,,,0,,,,Madagascar
5214,Figaro,1903,7,9,0,0,Rue Dupleix,2_4_6,,,2647,13336,0,,100000,,0.13336,,,0,,,0,,,,Madagascar
5215,Figaro,1903,7,9,0,0,Rue des Recollets,5_7,,,710,19000,1,,100000,,0.19,,,0,,,0,,,,Madagascar
5216,Figaro,1903,7,9,0,0,Rue de Rivoli,204,,,,32120,1,,350000,,0.091771429,,,0,,,0,,,,Madagascar
5217,Figaro,1903,7,9,0,0,Rue Dareau,103_105_105 bis,,,1300,10800,0,,100000,,0.108,,,0,,,0,,,,Madagascar
5218,Figaro,1903,7,11,0,0,Rue du temple,90,,,,5700,1,,60000,,0.095,,,0,,,0,,,,Madagascar
5219,Figaro,1903,7,11,0,0,Rue le Marois,12,,,583,5000,1,,60000,,0.083333333,,,0,,,0,,,,Madagascar
5220,Figaro,1903,7,12,0,0,Boulevard exelmans,81,,,373,2100,1,,50000,,0.042,,,0,,,0,,,,Madagascar
5221,Figaro,1903,7,13,0,0,Passage Lathuile,8,,,290,5685,1,,77000,,0.073831169,,,0,,,0,,,,Madagascar
5222,Figaro,1903,7,13,0,0,Rue Marsollier,7,,,,10535,1,,95000,,0.110894737,,,0,,,0,,,,Madagascar
5223,Figaro,1903,7,14,0,0,Rue de la Sante,81_83,,,,7540,1,,30000,,0.251333333,,,0,,,0,,,,Madagascar
5224,Figaro,1903,7,14,0,0,Passage prevost,32,,,,3580,1,,15000,,0.238666667,,,0,,,0,,,,Madagascar
5225,Figaro,1903,7,14,0,0,Passage prevost,30,,,,2825,1,,10000,,0.2825,,,0,,,0,,,,Madagascar
5226,Figaro,1903,7,18,0,0,Impasse du Moulin Joli,7_9,,,1349,22560,1,,200000,,0.1128,,,0,,,0,,,,Madagascar
5227,Figaro,1903,7,19,0,0,Rue de Levis,65,,,,11618,1,,100000,,0.11618,,,0,,,0,,,,Madagascar
5228,Figaro,1903,7,20,0,0,Rue Violet,26,,,240,1560,1,,15000,,0.104,,,0,,,0,,,,Madagascar
5229,Figaro,1903,7,20,0,0,Rue Hericart,8,,,420,18185,1,,125000,,0.14548,,,0,,,0,,,,Madagascar
5230,Figaro,1903,7,21,0,0,Rue Paul Bert,3,,,,8945,1,,90000,,0.099388889,,,0,,,0,,,,Madagascar
5231,Figaro,1903,7,22,0,0,Boulevard Voltaire,215,,,,17000,1,,200000,,0.085,,,0,,,0,,,,Madagascar
5232,Figaro,1903,7,22,0,0,Boulevard Voltaire,215 bis,,,,23000,1,,200000,,0.115,,,0,,,0,,,,Madagascar
5233,Figaro,1903,7,22,0,0,Passage Dumas,2,,,,2000,1,,25000,,0.08,,,0,,,0,,,,Madagascar
5234,Figaro,1903,7,23,0,0,Rue Blomet,108,Rue Petel,16,,14655,1,,150000,,0.0977,,,0,,,0,,,,Madagascar
5235,Figaro,1903,7,29,0,0,Rue Faubourg du temple,133,,,,13849,1,,130000,,0.106530769,,,0,,,0,,,,Madagascar
5236,Figaro,1903,7,30,0,0,Rue St Dominique,110,,,,35000,1,,425000,,0.082352941,,,0,,,0,,,,Madagascar
5237,Figaro,1903,10,4,0,0,Rue St Augustin,43,,,,25137,0,,250000,,0.100548,,,0,,,0,,,,Madagascar
5238,Figaro,1903,10,4,0,0,Rue de Provence,103,,,,6872,0,,100000,,0.06872,,,0,,,0,,,,Madagascar
5239,Figaro,1903,10,4,0,0,Rue de cotte,16,,,,13627,0,,100000,,0.13627,,,0,,,0,,,,Madagascar
5240,Figaro,1903,10,8,0,0,Avenue des ternes,46_48,,,171,15700,1,,300000,,0.052333333,,,0,,,0,,,,Madagascar
5241,Figaro,1903,10,8,0,0,Rue Valette,1,,,,3000,1,,20000,,0.15,,,0,,,0,,,,Madagascar
5242,Figaro,1903,10,8,0,0,Rue St Martin,98,,,,3500,0,,20000,,0.175,,,0,,,0,,,,Madagascar
5243,Figaro,1903,10,8,0,0,Boulevard de Montparnasse,52,,,428,7300,0,,80000,,0.09125,,,0,,,0,,,,Madagascar
5244,Figaro,1903,10,10,0,0,Rue Levert,26,,,,1420,1,,25000,,0.0568,,,0,,,0,,,,Madagascar
5245,Figaro,1903,10,16,0,0,Rue la Jonquiere,14,,,,8800,1,,50000,,0.176,,,0,,,0,,,,Madagascar
5246,Figaro,1903,10,20,0,0,Rue de Flandre,24,Quai de seine,23,,17822,0,,180000,,0.099011111,,,0,,,0,,,,Madagascar
5247,Figaro,1903,10,21,0,0,Rue St Blaise,1,Rue de Bagnolet ,122,,2900,0,,12000,,0.241666667,,,0,,,0,,,,Madagascar
5248,Figaro,1903,10,23,0,0,Boulevard Magenta,85,,,161,16580,0,,215000,,0.077116279,,,0,,,0,,,,Madagascar
5249,Figaro,1903,10,23,0,0,Rue Chabrol,5,,,45,6400,1,,45000,,0.142222222,,,0,,,0,,,,Madagascar
5250,Figaro,1903,10,25,0,0,Rue des ecoles,6,Rue St Victor,1,270,24995,1,,230000,,0.108673913,,,0,,,0,,,,Madagascar
5251,Figaro,1903,10,25,0,0,Avenue Herbillon,50,,,910,12450,1,,110000,,0.113181818,,,0,,,0,,,,Madagascar
5252,Figaro,1903,10,25,0,0,Rue d'hauteville,96,,,,13440,1,,40000,,0.336,,,0,,,0,,,,Madagascar
5253,Figaro,1903,10,26,0,0,Rue Geoffroy Lasnier,28,,,,15600,1,,50000,,0.312,,,0,,,0,,,,Madagascar
5254,Figaro,1903,10,27,0,0,Rue de la clef,44,,,,5000,1,,50000,,0.1,,,0,,,0,100000,,,Madagascar
5255,Figaro,1903,10,28,0,0,Rue des bons enfants,7,Place Valois,4,,17500,0,,200000,,0.0875,,,0,,,0,,,,Madagascar
5256,Figaro,1903,10,28,0,0,Rue du Caire,30,Passae du Gaire,49_51,,13800,1,,125000,,0.1104,,,0,,,0,,,,Madagascar
5257,Figaro,1903,10,29,0,0,Rue Monsieur,3,,,,13350,1,,160000,,0.0834375,,,0,,,0,,,,Madagascar
5258,Figaro,1903,10,31,0,0,Rue de Varennes,46,,,720,19150,0,,125000,,0.1532,,,0,,,0,,,,Madagascar
5259,Figaro,1903,10,31,0,0,Rue Popincourt,7,,,280,11703,1,,90000,,0.130033333,,,0,,,0,,,,Madagascar
5260,Figaro,1904,4,1,0,0,Larribe et Constantinople,2 et 35,,,,12000,1,,125000,,0.096,,,0,,,0,,,,Madagascar
5261,Figaro,1904,4,1,0,0,R.la-Verrerie,38,,,546,22000,1,,180000,,0.122222222,,,0,,,0,,,,Madagascar
5262,Figaro,1904,4,3,0,0,Grenelle,114,,,,15969,1,,100000,,0.15969,,,0,,,0,,,,Madagascar
5263,Figaro,1904,4,7,0,0,Magenta et Marais,28 et 53,,,245,22741,1,,300000,,0.075803333,,,0,,,0,,,,Madagascar
5264,Figaro,1904,4,7,0,0,St-Michel,48,,,190,18986,1,,200000,,0.09493,,,0,,,0,,,,Madagascar
5265,Figaro,1904,4,10,0,0,Cassette,13,,,,23500,0,,250000,,0.094,,,0,,,0,,,,Madagascar
5266,Figaro,1904,4,11,0,0,Longchamp,48,,,869,4800,0,,95000,,0.050526316,,,0,,,0,,,,Madagascar
5267,Figaro,1904,4,11,0,0,Meslay et Notre-Dame-de-Nazareth,31 et 32,,,587,28760,1,,250000,,0.11504,,,0,,,0,,,,Madagascar
5268,Figaro,1904,4,12,0,0,Faubourg Poissonnière,137,,,,10990,1,,100000,,0.1099,,,0,,,0,,,,Madagascar
5269,Figaro,1904,4,13,0,0,Haussmann et Provence,50 et 93,,,1181,94500,1,,1500000,,0.063,,,0,,,0,,,,Madagascar
5270,Figaro,1904,4,17,0,0,Balagny,52,,,,9700,0,,100000,,0.097,,,0,,,0,,,,Madagascar
5271,Figaro,1904,4,19,0,0,Chaudron,6 bis,,,,22850,1,,280000,,0.081607143,,,0,,,0,,,,Madagascar
5272,Figaro,1904,4,19,0,0,R.Bergère,27,,,665,19850,1,,300000,,0.066166667,,,0,,,0,,,,Madagascar
5273,Figaro,1904,4,19,0,0,cité Bergère,27,,,356,26959,1,,250000,,0.107836,,,0,,,0,,,,Madagascar
5274,Figaro,1904,4,20,0,0,Clauzel,7,,,,12800,1,,120000,,0.106666667,,,0,,,0,,,,Madagascar
5275,Figaro,1904,4,22,0,0,St-Benoit,20 bis,,,721,19799,0,,200000,,0.098995,,,0,,,0,,,,Madagascar
5276,Figaro,1904,4,22,0,0,Bd.de-Vaugirard,337,,,,14370,1,,150000,,0.0958,,,0,,,0,,,,Madagascar
5277,Figaro,1904,4,23,0,0,Victor-Hugo,50,,,905,80900,1,,600000,,0.134833333,,,0,,,0,,,,Madagascar
5278,Figaro,1904,4,24,0,0,La Bourdonnais,45,,,,11034,1,,100000,,0.11034,,,0,,,0,,,,Madagascar
5279,Figaro,1904,4,26,0,0,La Glacière,"53,55 et 57",,,,17000,1,,150000,,0.113333333,,,0,,,0,,,,Madagascar
5280,Figaro,1904,4,26,0,0,Ecole-Polytechnique,8,,,,2000,1,,20000,,0.1,,,0,,,0,,,,Madagascar
5281,Figaro,1904,4,27,0,0,Pressoir,24,,,197,7745,1,,50000,,0.1549,,,0,,,0,,,,Madagascar
5282,Figaro,1904,4,27,0,0,impasse du Pressoir,1,,,182,2100,1,,20000,,0.105,,,0,,,0,,,,Madagascar
5283,Figaro,1904,4,27,0,0,impasse du Pressoir,3,,,100,2431,1,,15000,,0.162066667,,,0,,,0,,,,Madagascar
5284,Figaro,1904,4,27,0,0,impasse du Pressoir,5 et 7,,,340,4000,1,,40000,,0.1,,,0,,,0,,,,Madagascar
5285,Figaro,1904,4,28,0,0,La Paix,14,,,,25000,0,,400000,,0.0625,,,0,,,0,,,,Madagascar
5286,Figaro,1904,4,28,0,0,Sivel,3,,,231,13610,1,,215000,,0.063302326,,,0,,,0,,,,Madagascar
5287,Figaro,1904,4,28,0,0,Lille,30,,,661,24380,1,,240000,,0.101583333,,,0,,,0,,,,Madagascar
5288,Figaro,1904,4,28,0,0,R.Jacob,44,,,488,8000,1,,80000,,0.1,,,0,,,0,,,,Madagascar
5289,Figaro,1904,4,30,0,0,Leblanc,63,,,400,1550,0,,20000,,0.0775,,,0,,,0,,,,Madagascar
5290,Figaro,1904,4,30,0,0,Lille,28,,,67,3200,0,,30000,,0.106666667,,,0,,,0,,,,Madagascar
5291,Figaro,1904,4,30,0,0,Gravilliers,37,,,312,10790,1,,80000,,0.134875,,,0,,,0,,,,Madagascar
5292,Figaro,1904,5,1,0,0,Marais,48,,,836,34000,1,,296334,,0.1147354,,,0,,,0,,,,Madagascar
5293,Figaro,1904,5,2,0,0,Vinaigriers,12,,,,8337,0,,75000,,0.11116,,,0,,,0,,,,Madagascar
5294,Figaro,1904,5,3,0,0,Montreuil,115,,,1370,15500,1,,130000,,0.119230769,,,0,,,0,,,,Madagascar
5295,Figaro,1904,5,5,0,0,Université,19,,,1814,37210,1,,550000,,0.067654545,,,0,,,0,,,,Madagascar
5296,Figaro,1904,5,5,0,0,Legendre,150,,,650,20000,1,,250000,,0.08,,,0,,,0,,,,Madagascar
5297,Figaro,1904,5,5,0,0,Clichy,68,,,201,6500,1,,100000,,0.065,,,0,,,0,,,,Madagascar
5298,Figaro,1904,5,5,0,0,Coustou,3,,,90,4200,1,,50000,,0.084,,,0,,,0,,,,Madagascar
5299,Figaro,1904,5,5,0,0,Michel-Ange,81,,,,13150,1,,160000,,0.0821875,,,0,,,0,,,,Madagascar
5300,Figaro,1904,5,7,0,0,Montreuil,7,,,1720,8200,1,,75000,,0.109333333,,,0,,,0,,,,Madagascar
5301,Figaro,1904,5,8,0,0,Passages des Panoramas,16,,,,2290,1,,25000,,0.0916,,,0,,,0,,,,Madagascar
5302,Figaro,1904,5,10,0,0,Rochechouart,10,,,669,34478,1,,300000,,0.114926667,,,0,,,0,,,,Madagascar
5303,Figaro,1904,5,10,0,0,Largilière,1,,,586,24665,1,,250000,,0.09866,,,0,,,0,,,,Madagascar
5304,Figaro,1904,5,13,0,0,Boissy-d'Anglas,23,,,330,20400,1,,240000,,0.085,,,0,,,0,,,,Madagascar
5305,Figaro,1904,5,13,0,0,Faubourg-St-Martin,44,,,,8660,1,,70000,,0.123714286,,,0,,,0,,,,Madagascar
5306,Figaro,1904,5,13,0,0,Diderot,64,,,,27441,1,,270000,,0.101633333,,,0,,,0,,,,Madagascar
5307,Figaro,1904,5,14,0,0,Alsace,35,,,275,13888,0,,140000,,0.0992,,,0,,,0,,,,Madagascar
5308,Figaro,1904,5,14,0,0,Alsace,39,,,219,12101,0,,120000,,0.100841667,,,0,,,0,,,,Madagascar
5309,Figaro,1904,5,14,0,0,Moncey,20,,,382,20604,1,,230000,,0.089582609,,,0,,,0,,,,Madagascar
5310,Figaro,1904,5,14,0,0,Parmentier,153,,,,8700,1,,80000,,0.10875,,,0,,,0,,,,Madagascar
5311,Figaro,1904,5,14,0,0,Bd.de-Strasbourg,56,,,226,24550,1,,200000,,0.12275,,,0,,,0,,,,Madagascar
5312,Figaro,1904,5,14,0,0,Assas,134,,,290,5370,1,,90000,,0.059666667,,,0,,,0,,,,Madagascar
5313,Figaro,1904,5,14,0,0,R.de-Tocqueville,83,,,187,14900,1,,120000,,0.124166667,,,0,,,0,,,,Madagascar
5314,Figaro,1904,5,14,0,0,Tourville,24,,,,9600,1,,70000,,0.137142857,,,0,,,0,,,,Madagascar
5315,Figaro,1904,5,14,0,0,Fg-Poissonnière,164,,,,11770,1,,100000,,0.1177,,,0,,,0,,,,Madagascar
5316,Figaro,1904,5,15,0,0,pass.St-Bernard,24,,,216,5673,1,,25000,,0.22692,,,0,,,0,,,,Madagascar
5317,Figaro,1904,5,15,0,0,Ed.-Detaille,4,,,374,28150,1,,400000,,0.070375,,,0,,,0,,,,Madagascar
5318,Figaro,1904,5,16,0,0,Murillo,8,,,1405,67710,0,,650000,,0.104169231,,,0,,,0,,,,Madagascar
5319,Figaro,1904,5,16,0,0,Lisbonne,56,,,680,38420,0,,350000,,0.109771429,,,0,,,0,,,,Madagascar
5320,Figaro,1904,5,17,0,0,Molière,9,,,,14762,1,,110000,,0.1342,,,0,,,0,,,,Madagascar
5321,Figaro,1904,5,17,0,0,Guénégaud,8,,,160,6780,1,,80000,,0.08475,,,0,,,0,,,,Madagascar
5322,Figaro,1904,5,17,0,0,Beuret,18,,,722,4497,0,,65000,,0.069184615,,,0,,,0,,,,Madagascar
5323,Figaro,1904,5,18,0,0,Parmentier,15,,,,21205,0,,250000,,0.08482,,,0,,,0,,,,Madagascar
5324,Figaro,1904,5,18,0,0,Goeffroy-Marie,3,,,,20160,1,,200000,,0.1008,,,0,,,0,,,,Madagascar
5325,Figaro,1904,5,19,0,0,Nationale,45,,,464,6390,1,,65000,,0.098307692,,,0,,,0,,,,Madagascar
5326,Figaro,1904,5,19,0,0,Louis-Blanc,46,,,255,12335,1,,125000,,0.09868,,,0,,,0,,,,Madagascar
5327,Figaro,1904,5,20,0,0,Collette,17,,,,13630,1,,163917,,0.083151839,,,0,,,0,,,,Madagascar
5328,Figaro,1904,5,21,0,0,Aboukir,26,,,131,15932,1,,150000,,0.106213333,,,0,,,0,,,,Madagascar
5329,Figaro,1904,5,21,0,0,Bretagne,36,,,,7443,0,,80000,,0.0930375,,,0,,,0,,,,Madagascar
5330,Figaro,1904,5,21,0,0,Haudriettes,,,,,3800,0,,40000,,0.095,,,0,,,0,,,,Madagascar
5331,Figaro,1904,5,23,0,0,Chapelle et Philippe-de-Girard,30,,,202,5000,0,,70000,,0.071428571,,,0,,,0,,,,Madagascar
